ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x1bc5e,CUS_0xae75,May,Christopherp,26,931-83-8333,Media_Manager,10222.15,899.8458333333333,6,5,18,9,"Debt Consolidation Loan, Personal Loan, Not Specified, Credit-Builder Loan, Auto Loan, Not Specified, Mortgage Loan, Not Specified, and Student Loan",53,20,27.34,9.0,Bad,4473.83,28.53800612463531,11 Years and 9 Months,Yes,54.12125838316884,61.65118299852129,Low_spent_Small_value_payments,264.21214195164316,0
0x9ac3,CUS_0x97b0,February,Jonathanz,31,361-41-1814,Mechanic,23635.39,2239.6158333333333,8,5,10,3,"Home Equity Loan, Debt Consolidation Loan, and Payday Loan",13,9,9.09,8.0,Standard,152.17,29.79404213317727,13 Years and 4 Months,Yes,46.91741254960999,22.192112842828585,High_spent_Large_value_payments,394.8520579408948,0
0x19c87,CUS_0xc67b,February,Laurend,42,817-66-1241,Doctor,64175.56,5154.963333333333,7,8,25,5,"Mortgage Loan, Credit-Builder Loan, Not Specified, Mortgage Loan, and Mortgage Loan",29,20,21.21,6.0,_,3203.71,26.71269712455721,3 Years and 5 Months,Yes,179.59986089917138,454.3214355489658,Low_spent_Medium_value_payments,161.5750368851962,0
0xd332,CUS_0x4fc2,January,Olesya Dmitracovae,49,457-54-9004,Scientist,85770.33,7275.5275,5,5,5,3,"Home Equity Loan, Payday Loan, and Not Specified",16,7,12.25,2.0,Good,1280.08,41.44771774861202,17 Years and 8 Months,No,144.42930207423103,__10000__,High_spent_Large_value_payments,739.5714401802626,-1
0x41a8,CUS_0x2cdf,March,Makhovskyj,34,219-75-5334,Writer,8312.495,893.7079166666667,6,4,12,4,"Credit-Builder Loan, Student Loan, Payday Loan, and Credit-Builder Loan",20,17,7.71,8.0,Standard,1803.31,37.68423677237633,12 Years and 9 Months,Yes,20.156251743535734,99.31153321779772,Low_spent_Small_value_payments,259.90300670533315,0
0xac88,CUS_0x198e,March,Janw,22,128-90-0444,Teacher,18140.0,1375.666666666667,9,5,32,6,"Student Loan, Auto Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Credit-Builder Loan",60,18,19.63,12.0,Bad,4087.94,39.38782640352269,12 Years and 6 Months,Yes,87.6626413880314,51.85741184988966,Low_spent_Medium_value_payments,278.04661342874556,-1
0x2436d,CUS_0x12a7,August,Luciat,37,145-72-2113,Media_Manager,26450.59,2079.215833333333,5,6,20,4,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, and Home Equity Loan",24,18,11.8,1.0,Standard,952.9,26.399802347810397,28 Years and 8 Months,No,73.67019025318037,19.552470959112455,High_spent_Large_value_payments,354.6989221210405,0
0x1bad3,CUS_0xb27a,June,"ODonnell""s",27_,744-49-1403,Mechanic,30320.06,2507.6716666666666,9,6,20,5,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Student Loan, and Debt Consolidation Loan",51,25,7.23,16.0,Bad,2051.53,29.635770243492303,18 Years and 4 Months,Yes,110.2912819763388,56.91686736295721,High_spent_Large_value_payments,323.55901732737067,0
0x13ed9,CUS_0x9c9c,August,Michelle Sierraq,43,555-63-9146,Mechanic,32827.25,2828.604166666666,5,5,5,3,"Payday Loan, Home Equity Loan, and Not Specified",16,9,13.82,9.0,Standard,1271.28,34.36350275753255,27 Years and 3 Months,Yes,49.53508236018678,376.4736635175757,Low_spent_Small_value_payments,146.8516707889042,1
0x66eb,CUS_0x3640,February,Kerberj,-500,861-85-8462,Developer,15432.2,1201.0166666666669,2,6,7,4,"Debt Consolidation Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",10,2,-1.73,3.0,Good,1478.53,37.33508791914532,15 Years and 10 Months,NM,30.02712483094223,44.940251579630406,Low_spent_Small_value_payments,335.134290256094,1
0x12cc7,CUS_0x8854,February,Kareny,46,761-81-1588,Teacher,8816.71,820.7258333333333,10,5,22,-100,"Auto Loan, Not Specified, Auto Loan, Credit-Builder Loan, Mortgage Loan, Mortgage Loan, and Payday Loan",28,16,7.66,9.0,_,1709.48,32.77571329317803,14 Years and 8 Months,Yes,32.186039615113145,16.7497778800181,High_spent_Large_value_payments,273.1367658382021,0
0xb07b,CUS_0x7869,June,Layneh,34,926-77-2617,Engineer,59710.88,4995.906666666667,4,5,11,1,Personal Loan,18,20,6.02,1.0,Standard,36.28,25.03364416534072,21 Years and 10 Months,No,41.77648533885026,319.90397752878204,High_spent_Small_value_payments,397.9102037990343,0
0x13272,CUS_0x41ee,January,Alice Baghdjianq,21,439-38-8702,Entrepreneur,56668.5,4996.375,4,8,28,2,"Auto Loan, and Credit-Builder Loan",22,9,14.81,12.0,_,1627.25,22.682539521549355,8 Years and 11 Months,Yes,82.49753192325132,667.1866033894031,Low_spent_Small_value_payments,39.95336468734564,-1
0x11239,CUS_0x181e,August,Robert Robertssonf,36,949-56-8430,Doctor,29555.14,2663.9283333333333,7,3,13,5_,"Personal Loan, Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, and Payday Loan",22,17,9.04,6.0,Standard,1488.29,26.74922823976776,12 Years and 9 Months,Yes,81.46542677045406,30.058599818785964,!@9#%8,394.8688067440933,0
0xb3cf,CUS_0xb8c,June,Yeeq,24,146-11-7370,Writer,78867.52,6779.293333333334,8,1174,33,4,"Personal Loan, Credit-Builder Loan, Auto Loan, and Payday Loan",40,20,22.1,12.0,_,1803.18,26.31077721769925,5 Years and 10 Months,NM,144.77746826862125,579.6773442018472,Low_spent_Small_value_payments,243.47452086286515,-1
0x6feb,CUS_0x387a,February,Henryp,21,432-76-8859,Architect,18707.73,1751.9775,10,9,28,4,"Not Specified, Personal Loan, Not Specified, and Personal Loan",61,17,13.48,7.0,Bad,1362.32,25.886589299041773,18 Years and 11 Months,Yes,58.18533392755749,150.10028745571717,Low_spent_Large_value_payments,236.9121286167253,-1
0x127d3,CUS_0x44b9,June,Emmottg,54,886-35-3071,_______,20867.67,1695.9725,6,6,5,3,"Not Specified, Payday Loan, and Mortgage Loan",5,19,10.34,2.0,Standard,912.86,33.83765151273952,22 Years and 3 Months,No,74595.0,54.2836365290341,High_spent_Medium_value_payments,318.64609239217475,0
0x1ad0c,CUS_0x4279,July,Berkowitzk,40,590-25-4528,Architect,17151.19,1625.2658333333331,10,9,32,7,"Debt Consolidation Loan, Not Specified, Not Specified, Auto Loan, Payday Loan, Auto Loan, and Student Loan",26,21,21.02,8.0,Bad,2672.12,37.20790914976094,10 Years and 2 Months,Yes,56355.0,58.585924203579424,Low_spent_Small_value_payments,332.7106486709417,0
0x2308f,CUS_0xa90c,February,Comlayq,40,071-17-4816,_______,34676.0,3160.666666666666,3,6,18,4,"Not Specified, Home Equity Loan, Student Loan, and Credit-Builder Loan",25,13,3.99,7.0,Standard,138.3,35.668416611634164,6 Years and 4 Months,Yes,69.52897556389723,221.31407545586663,Low_spent_Small_value_payments,315.22361564690283,0
0x6de6,CUS_0x6b9f,January,arani Krishnanl,41,446-85-6477,Journalist,8446.315,627.8595833333334,9,6,18,6,"Credit-Builder Loan, Not Specified, Mortgage Loan, Mortgage Loan, Personal Loan, and Auto Loan",19,10,11.05,10.0,Standard,1291.0,32.505501158547695,9 Years and 2 Months,Yes,56209.0,32.98215836649881,Low_spent_Medium_value_payments,281.6018406813099,-1
0x13c57,CUS_0x557f,February,Kimc,8271,574-13-2899,Developer,83204.52,6831.71,8,1489,29,5,"Student Loan, Personal Loan, Debt Consolidation Loan, Payday Loan, and Home Equity Loan",60,14,32.980000000000004,12.0,_,3388.37,33.7736676400224,12 Years and 6 Months,Yes,276.87481319761883,50.84165763012579,High_spent_Large_value_payments,595.4545291722554,0
0x14529,CUS_0xb338,April,Dhanyaj,48,897-27-3355,Doctor,132003.96,11062.33,5,4,7,3,"Not Specified, Debt Consolidation Loan, and Not Specified",7,2,0.63,3.0,_,560.57,32.10200120661951,22 Years and 5 Months,No,309.2778142814713,357.93486642659514,High_spent_Small_value_payments,699.0203192919334,0
0xc9eb,CUS_0x4a94,February,Terrilz,40,515-69-0297,Architect,9093.815,782.8179166666667,3,4,27,7,"Payday Loan, Credit-Builder Loan, Student Loan, Home Equity Loan, Personal Loan, Personal Loan, and Home Equity Loan",21,18,8.46,8.0,_,1879.03,34.33876081188312,16 Years and 3 Months,Yes,49.26630707431625,45.481575174921,Low_spent_Small_value_payments,273.5339094174294,-1
0x12829,CUS_0x5f1b,August,McCrankn,31,813-35-1407,Scientist,19167.22,1786.2683333333334,6,10,25,9,"Auto Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, Personal Loan, and Debt Consolidation Loan",36,17,19.36,12.0,Bad,3896.76,23.877362362093773,10 Years and 11 Months,Yes,135.96303812692312,145.3003059399751,Low_spent_Medium_value_payments,177.36348926643515,0
0x8869,CUS_0x41f0,August,Katen,18,803-57-7987,Teacher,18507.0,1561.25,6,3,14,4,"Debt Consolidation Loan, Payday Loan, Not Specified, and Personal Loan",26,13,7.07,5.0,_,1814.83,36.49618462023833,10 Years and 3 Months,Yes,34.039146316581714,71.64193474708483,Low_spent_Medium_value_payments,330.4439189363335,0
0x1e4e6,CUS_0x8bcc,January,Karen Jacobse,51,771-16-3153,Media_Manager,123485.04,10299.42,5,5,6,3,"Auto Loan, Mortgage Loan, and Auto Loan",15,9,8.17,1.0,Good,1063.39,27.34370994090536,19 Years and 2 Months,No,290.02000019935804,988.3874658390723,Low_spent_Medium_value_payments,31.534533961569768,1
0x4066,CUS_0x68ad,May,Edwardsg,45,177-23-9449,Entrepreneur,68056.56_,5540.38,10,8,23,6,"Student Loan, Home Equity Loan, Student Loan, Home Equity Loan, Personal Loan, and Student Loan",54,12,12.64,9.0,Standard,1681.16,34.59597846476226,9 Years and 6 Months,Yes,80497.0,__10000__,Low_spent_Small_value_payments,5.629944704782133,-1
0x6ff6,CUS_0x8370,January,Nickm,35,#F%$D@*&8,Journalist,20915.43,1533.9525,9,8,21,2,"Auto Loan, and Debt Consolidation Loan",28,14,10.21,6.0,_,2186.19,37.522431695034825,10 Years and 8 Months,Yes,34.755718898757216,157.77140944465978,Low_spent_Small_value_payments,250.86812165658299,-1
0x9b3f,CUS_0x4f44,June,Shalal-Esar,28,496-79-9955,Writer,81320.88,6764.740000000002,7,3,15,1,Auto Loan,14,12,10.34,1.0,Standard,520.44,38.28836918429019,15 Years and 8 Months,NM,25695.0,254.606739978122,Low_spent_Large_value_payments,643.5140630615465,0
0x19cdb,CUS_0x9e7e,February,Yinka Adegokea,52,126-99-9312,Entrepreneur,88296.18,7386.0149999999985,4,4,11,3,"Mortgage Loan, Personal Loan, and Debt Consolidation Loan",10,6,6.87,3.0,Good,1301.98,37.84562285170217,23 Years and 11 Months,No,127.29563026902272,150.6486725077295,High_spent_Small_value_payments,720.6571972232479,-1
0x15426,CUS_0xbf9a,January,enb,25,447-09-0118,Engineer,54430.71_,4471.8925,10,6,22,5,"Personal Loan, Credit-Builder Loan, Payday Loan, Mortgage Loan, and Personal Loan",59,16,25.74,7.0,_,3119.55,38.34272628508565,13 Years and 1 Months,Yes,213.44342723025215,144.7487037523546,Low_spent_Large_value_payments,358.9971190173932,-1
0x24b6f,CUS_0x6992,June,Dan Levinef,20,460-46-3317,Teacher,79783.6,6426.633333333334,5,4,1450,3,"Student Loan, Personal Loan, and Home Equity Loan",30,9,15.6,10.0,Standard,225.23,26.44525470282106,31 Years and 4 Months,Yes,131.65952606646786,136.21870189798793,High_spent_Large_value_payments,614.7851053688777,0
0x1fb0a,CUS_0x9cb8,May,Greg Roumeliotisx,21,551-17-7639,Media_Manager,73675.65,6073.6375,5,4,20,1,Debt Consolidation Loan,6,17,6.0,2.0,Standard,56.92,39.08673204285108,31 Years and 8 Months,Yes,31.60653481855623,59.38116317812846,High_spent_Large_value_payments,756.3760520033153,0
0x130f5,CUS_0x6bda,April,Ryan Vlastelicat,33,928-87-1423,Scientist,42515.6,3447.9666666666667,3,4,11,3,"Personal Loan, Student Loan, and Mortgage Loan",14,12,8.8,2.0,Good,629.75,31.313506581433245,15 Years and 8 Months,No,103.30266461600232,74.62203234381064,High_spent_Small_value_payments,426.8719697068537,1
0x74f4,CUS_0x41cd,July,Ronald Groverz,34,342-11-7845,Scientist,76338.68,6608.556666666666,4,6,19,1,Credit-Builder Loan,11,8,12.18,6.0,_,965.06,23.988029437838307,13 Years and 9 Months,NM,52.63006495939771,570.2803206430383,Low_spent_Large_value_payments,307.9452810642308,0
0x1b588,CUS_0xbe12,July,Luke Bakerz,30,244-74-3349,Lawyer,28308.78,2552.065,9,6,22,-100,"Mortgage Loan, Personal Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Not Specified, and Credit-Builder Loan",46,14,9.9,8.0,Standard,2139.23,27.64510782846683,9 Years and 10 Months,Yes,139.51644324750836,46.134132037501296,High_spent_Large_value_payments,309.5559247149904,-1
0x22970,CUS_0x205f,March,er Davids,19,914-68-1323,Architect,34361.32,2721.443333333333,3,4,11,-100,"Not Specified, Not Specified, and Student Loan",9,13,13.36,6.0,Standard,654.33,26.45632317196453,22 Years and 11 Months,NM,57.04311069837996,103.26714465072412,Low_spent_Large_value_payments,381.8340779842292,0
0x10080,CUS_0x3059,July,Noell,23,019-53-5460,Engineer,15671.96,1400.996666666667,10,5,34,2,"Debt Consolidation Loan, and Mortgage Loan",59,24,2.43,10.0,Bad,1885.3,37.1962326241889,13 Years and 2 Months,Yes,13.24337104800097,140.73678375985452,Low_spent_Small_value_payments,276.11951185881117,-1
0x7e96,CUS_0xba13,January,Vaughanr,18,#F%$D@*&8,Architect,13032.705,1032.05875,5,6,3,4,"Personal Loan, Student Loan, Payday Loan, and Student Loan",10,20,2.11,0.0,Good,1497.16,28.601183486655568,25 Years and 4 Months,No,28.85989008357431,18.57460863620397,High_spent_Large_value_payments,295.77137628022166,1
0x2140f,CUS_0xa212,February,Bakerw,29,068-21-0328,Manager,20760.75,1430.0625,5,4,17,7,"Mortgage Loan, Personal Loan, Credit-Builder Loan, Payday Loan, Student Loan, Home Equity Loan, and Credit-Builder Loan",33,15,7.91,4.0,Standard,738.06,37.68855992242721,6 Years and 9 Months,Yes,115.10747435525516,110.02231056980006,Low_spent_Medium_value_payments,197.8764650749448,0
0xee7a,CUS_0x5e05,January,Jonesr,27,559-07-5598,Teacher,29283.91,2380.3258333333333,3,5,8,2,"Mortgage Loan, and Not Specified",17,4,8.33,2.0,Good,309.61,37.042721509539135,30 Years and 8 Months,No,36.20844627352849,188.99181926861897,Low_spent_Medium_value_payments,292.83231779118586,-1
0x25a9b,CUS_0x46a2,February,Mikee,44,118-01-4299,Manager,12821.845,840.4870833333333,7,6,17,-100,Credit-Builder Loan,10,20,5.76,2.0,Standard,1475.23,31.01099438236876,17 Years and 11 Months,No,10.21149374035067,71.78413588535803,Low_spent_Small_value_payments,292.05307870762465,0
0x332c,CUS_0x48aa,March,Klaymanf,21,884-77-6242,Architect,17856.72,1440.0600000000004,8,6,23,6,"Home Equity Loan, Debt Consolidation Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, and Home Equity Loan",41,21,2.65,8.0,Bad,1431.47,30.88836298323543,17 Years and 7 Months,Yes,75.86777329573991,152.64863339879406,Low_spent_Small_value_payments,205.4895933054661,-1
0x21c50,CUS_0x8ac4,March,Sakarif,5153,511-55-3689,Entrepreneur,16203.89,1440.3241666666663,6,10,33,7,"Not Specified, Home Equity Loan, Auto Loan, Personal Loan, Mortgage Loan, Mortgage Loan, and Debt Consolidation Loan",45,19,6.97,11.0,Bad,2156.1,27.20478297516241,6 Years and 7 Months,Yes,48.670487954918976,41.48848696700078,Low_spent_Large_value_payments,323.87344174474686,0
0x108c6,CUS_0x66d9,January,tg,21,289-20-3745,Teacher,36401.36,3231.4466666666667,4,5,33,6,"Not Specified, Student Loan, Auto Loan, Not Specified, Student Loan, and Payday Loan",18,14,9.55,6.0,Standard,2301.93,35.847238178022955,13 Years and 3 Months,Yes,129.33617848470718,128.2860910282067,High_spent_Medium_value_payments,315.5223971537529,-1
0xcd64,CUS_0xa7ea,March,Sherileer,38,219-21-6108,Developer,15229.35,1021.1125,10,10,27,5,"Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Student Loan, and Debt Consolidation Loan",27,17,24.28,10.0,Bad,4051.83,37.521775996257965,13 Years and 10 Months,Yes,40.57723363949116,51.53837232904809,Low_spent_Small_value_payments,299.9956440314608,0
0xede1,CUS_0xa1c1,April,Deborah Zabarenkou,34,564-34-1623,Mechanic,18760.69,1331.3908333333334,9,10,21,9,"Not Specified, Auto Loan, Mortgage Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, Student Loan, and Debt Consolidation Loan",49,25,7.96,6.0,Bad,1375.0,29.656754036070488,14 Years and 8 Months,Yes,101.152228254925,34.663345323517696,Low_spent_Medium_value_payments,277.3235097548906,-1
0x1bbf0,CUS_0xc4b6,March,Nick Brownq,4921,027-26-6337,Musician,119491.24,9782.603333333334,1,5,10,2,"Mortgage Loan, and Payday Loan",12,1,10.34,3.0,Good,735.75,42.30852072646997,17 Years and 1 Months,No,118.06078451803442,357.850465302789,High_spent_Small_value_payments,762.3490835125101,0
0x11fe6,CUS_0x805b,May,LaCapraz,45,511-47-4198,Journalist,37618.3,3285.8583333333336,4,7,3,3,"Credit-Builder Loan, Credit-Builder Loan, and Debt Consolidation Loan",19,5,0.85,1450.0,Good,821.6,38.40861955759125,30 Years and 11 Months,No,79.9390179626833,136.90398316282852,Low_spent_Small_value_payments,401.74283220782166,0
0xa43c,CUS_0x7b14,March,Jinv,54,650-65-4429,Developer,13966.77,1037.8975,3,7,3,3,"Mortgage Loan, Student Loan, and Payday Loan",7,15,11.44,3.0,Good,412.48,31.15997148149949,28 Years and 6 Months,No,32.85191954255301,42.58220304415518,High_spent_Small_value_payments,288.3556274132918,1
0x181a2,CUS_0x7ee3,May,Alexeij,43,136-11-5410,Musician,150625.48,12336.123333333337,4,5,12,-100,"Student Loan, and Credit-Builder Loan",9,6,7.36,7.0,_,898.13,27.925234615566698,25 Years and 6 Months,No,169.08397078710755,1004.9473456257733,Low_spent_Large_value_payments,329.58101692045267,1
0x11de3,CUS_0x879a,June,Jasona,44,056-87-0146,Manager,20957.27,1990.4391666666668,8,5,30,9,"Student Loan, Credit-Builder Loan, Home Equity Loan, Not Specified, Student Loan, Home Equity Loan, Not Specified, Home Equity Loan, and Debt Consolidation Loan",20,18,17.38,12.0,Bad,4912.34,31.39189108248245,11 Years and 9 Months,Yes,113.64602833714936,54.595061233782,High_spent_Small_value_payments,290.8028270957353,0
0x1a1d9,CUS_0xb0f5,August,Freilichi,46,#F%$D@*&8,Mechanic,20730.55,1598.5458333333331,8,6,27,7,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Auto Loan, Not Specified, Payday Loan, and Debt Consolidation Loan",19,12,15.37,14.0,Standard,1388.52,37.26399618208982,9 Years and 10 Months,NM,106.997594248061,14.348934409008011,High_spent_Large_value_payments,278.5080546762644,-1
0x6322,CUS_0x58b0,May,John McCrankb,22,868-95-3928,Doctor,47873.6_,3895.466666666666,3,3,19,2,"Mortgage Loan, and Payday Loan",19,16,17.810000000000006,3.0,_,879.54,37.30411032949389,25 Years and 7 Months,Yes,57.86503767092425,168.6675227076687,Low_spent_Medium_value_payments,443.01410628807383,-1
0x7517,CUS_0x5df5,June,Chuck Mikolajczakk,-500,697-66-1702,Journalist,14795.73,1011.9775,6,6,16,6,"Student Loan, Payday Loan, Mortgage Loan, Not Specified, Auto Loan, and Debt Consolidation Loan",53,18,15.53,10.0,Bad,3124.43,25.83243735223939,7 Years and 10 Months,Yes,63.73944804676253,71.64510406733667,Low_spent_Medium_value_payments,245.8131978859008,0
0x16597,CUS_0x53f6,February,Smith A.k,26,740-76-9310,Writer,61064.08,5053.673333333333,0,5,7,3,"Not Specified, Debt Consolidation Loan, and Credit-Builder Loan",0,3,10.37,3.0,Good,1323.86,29.52968030950428,20 Years and 5 Months,No,94.256006187906,79.31690034185516,High_spent_Large_value_payments,571.7944268035723,0
0x15aa5,CUS_0x715f,August,Kims,46,469-98-2089,Writer,83823.22,6841.2683333333325,3,5,11,1,Auto Loan,14,10,7.31,0.0,Good,184.71,25.645027387184285,20 Years and 9 Months,No,41.30388915808158,588.7539550011686,Low_spent_Small_value_payments,344.0689891740832,0
0x11e1a,CUS_0x756e,January,Renee Maltezoun,41,200-01-5537,Mechanic,8128.965,688.41375,8,7,18,6,"Credit-Builder Loan, Home Equity Loan, Not Specified, Mortgage Loan, Home Equity Loan, and Student Loan",29,17,9.63,11.0,Standard,1973.0,28.15442208226093,8 Years and 7 Months,Yes,33.013906376919785,23.164248862263907,Low_spent_Medium_value_payments,292.6632197608164,-1
0x2309a,CUS_0x1cab,January,Andreas Cremern,-500,426-83-2491,Lawyer,8578.89,465.9074999999999,8,10,15,8,"Student Loan, Not Specified, Home Equity Loan, Debt Consolidation Loan, Not Specified, Personal Loan, Personal Loan, and Auto Loan",61,17,10.96,10.0,Bad,4194.67,25.2420413777996,7 Years and 9 Months,Yes,46.26136087164012,19.363590230790514,Low_spent_Large_value_payments,250.96579889756939,-1
0x24fcb,CUS_0x87cb,June,Jochelle Mendoncaa,34_,064-54-4829,Writer,30620.69,2322.7241666666664,3,7,10,3,"Credit-Builder Loan, Personal Loan, and Mortgage Loan",13,8,13.46,3.0,Good,1395.64,38.83677400452554,18 Years and 1 Months,No,67.0538189234297,151.32634286424363,High_spent_Small_value_payments,273.8922548789933,0
0x235cf,CUS_0xa650,February,ers,41,001-30-8624,Scientist,81887.8,7079.983333333334,5,3,26,6,"Not Specified, Auto Loan, Debt Consolidation Loan, Personal Loan, Auto Loan, and Debt Consolidation Loan",24,14,10.3,7.0,Standard,1882.85,39.29598840200068,16 Years and 5 Months,Yes,407.4785009175769,256.0420751170081,Low_spent_Medium_value_payments,324.47775729874843,-1
0x15d80,CUS_0xae61,July,Nickf,32,272-86-2874,Developer,60878.97,5173.2475,4,6,12,5,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Personal Loan, and Auto Loan",12,16,6.699999999999998,9.0,Standard,946.64,38.816147751238496,6 Years and 9 Months,Yes,158.3220875216095,71.18648141417896,High_spent_Large_value_payments,527.8161810642116,0
0x5714,CUS_0x8337,March,Nick Tatev,50,018-34-8385,Engineer,89666.88_,7309.240000000002,6,6,12,4,"Mortgage Loan, Home Equity Loan, Home Equity Loan, and Debt Consolidation Loan",25,19,9.52,3.0,Standard,1155.94_,38.01491714067272,26 Years and 4 Months,Yes,174.8616960489347,208.78099370092545,High_spent_Small_value_payments,607.2813102501399,0
0xece9,CUS_0xc6f9,August,Eric Onstadp,15,370-42-6142,Teacher,8763.22,712.2683333333333,5,7,1272,6,"Mortgage Loan, Mortgage Loan, Auto Loan, Student Loan, Payday Loan, and Payday Loan",15,12,11.28,8.0,Standard,2175.13,35.62348054728204,10 Years and 5 Months,Yes,22.51717723530616,55.44589958732497,Low_spent_Medium_value_payments,273.2637565107022,-1
0xb060,CUS_0x6a7,March,Davids,-500,358-96-4237,Lawyer,50043.26,4014.271666666666,5,5,9,5,"Auto Loan, Credit-Builder Loan, Payday Loan, Home Equity Loan, and Mortgage Loan",17,16,9.39,13.0,Standard,1208.82,34.1859395627333,7 Years and 6 Months,Yes,142.2408760734134,95.80136121420055,High_spent_Large_value_payments,403.38492937905266,0
0x110db,CUS_0xb461,June,Whitemana,41,981-15-5977,Teacher,63248.98_,5456.748333333334,5,4,4,3,"Debt Consolidation Loan, Personal Loan, and Auto Loan",11,10,1.48,3.0,Good,424.98,32.56701731893922,24 Years and 7 Months,NM,119.47550255787289,184.30631695965081,High_spent_Medium_value_payments,491.8930138158098,0
0xd7fd,CUS_0x3215,April,Jan Strupczewskia,33,400-46-0837,Developer,9871.225,902.4748952154448,10,690,26,7,"Auto Loan, Debt Consolidation Loan, Not Specified, Not Specified, Auto Loan, Student Loan, and Personal Loan",32,23,25.03,10.0,Bad,3599.34,32.56947031699381,8 Years and 1 Months,Yes,123.05072089804916,27.969613558904733,!@9#%8,298.56706199426776,0
0x1b6e1,CUS_0xb25a,April,Nate Raymondf,41,027-13-2378,Architect,30617.62,2533.468333333333,5,3,8,3,"Debt Consolidation Loan, Not Specified, and Debt Consolidation Loan",15,9,4.9,5.0,_,938.6,35.0673699658554,31 Years and 8 Months,No,74.01131688190553,193.8766634207164,Low_spent_Large_value_payments,255.4588530307114,0
0x15531,CUS_0x51d8,April,Henrya,32,383-53-7720,Journalist,77047.4,6711.616666666666,2,4,11,1,Debt Consolidation Loan,13,4,3.95,1.0,Good,952.69,38.381085662257966,27 Years and 1 Months,No,50.18729559672872,__10000__,Low_spent_Large_value_payments,265.3568429322751,0
0x9c9b,CUS_0x2d16,June,Andreaj,37,502-57-9756,Media_Manager,15335.895,1023.99125,0,7,12,3,"Student Loan, Auto Loan, and Home Equity Loan",5,3,3.16,6.0,Good,628.85,33.13876856699889,23 Years and 6 Months,No,19442.0,125.73855679563141,Low_spent_Small_value_payments,231.28928866346024,1
0x96e3,CUS_0x4eb6,June,Leahi,45,930-91-3174,_______,134563.36,11153.613333333333,6,7,10,4,"Student Loan, Mortgage Loan, Credit-Builder Loan, and Debt Consolidation Loan",30,18,15.62,7.0,Standard,402.25,36.79795518669162,17 Years and 7 Months,Yes,356.3315407915717,657.739834858582,Low_spent_Large_value_payments,371.2899576831797,0
0x1eaf6,CUS_0x4032,May,Suzanne Barlynk,33,836-72-3680,Doctor,15126.8,1019.5666666666666,6,10,20,2,"Payday Loan, and Not Specified",43,23,5.43,7.0,Bad,1424.74,38.52305749472123,18 Years and 3 Months,Yes,17.724190681653162,86.01415162736183,Low_spent_Small_value_payments,288.2183243576517,-1
0xca1d,CUS_0x9b30,April,Marja Novakh,20,497-57-8631,Architect,61793.46,5265.455,10,8,34,5,"Payday Loan, Auto Loan, Student Loan, Mortgage Loan, and Payday Loan",38,23,21.92,12.0,_,3576.53,30.87404885264168,6 Years and 4 Months,Yes,257.44574196333144,105.29979916171827,High_spent_Large_value_payments,403.79995887495033,-1
0x6c01,CUS_0x4728,August,Basesw,44,933-75-9733,Accountant,31356.66,2736.055,10,9,25,7,"Not Specified, Auto Loan, Home Equity Loan, Payday Loan, Home Equity Loan, Not Specified, and Personal Loan",29,21,_,6.0,Bad,3244.97,32.57462722049491,4 Years and 6 Months,Yes,120.8178654595682,97.24366041279656,High_spent_Medium_value_payments,305.54397412763524,-1
0x2303b,CUS_0x9d77,February,Deepa Seetharamans,14,258-59-7020,Media_Manager,20082.58,1540.5483333333334,6,9,33,5,"Student Loan, Credit-Builder Loan, Student Loan, Payday Loan, and Home Equity Loan",33,20,27.01,12.0,Bad,4230.46,40.88628451846093,3 Years and 11 Months,NM,66.0524603191935,65.82599960473729,Low_spent_Small_value_payments,312.17637340940263,-1
0x10b39,CUS_0x6c9d,April,Vlastelicaw,50,856-49-0070,Engineer,34281.92,2733.8266666666664,1,7,9,4,"Home Equity Loan, Payday Loan, Not Specified, and Credit-Builder Loan",12,6,10.35,0.0,Good,935.85,30.876186677587924,19 Years and 5 Months,No,76.1128428161668,103.41731208034344,High_spent_Medium_value_payments,343.8525117701564,0
